full_text;Cat
MOHON TINDAKLANJUT DAN PENYELESAIAN. PELANGGAN MERASA LONJAKAN REK JANUARI2023= ST AW 8274, ST AK 8274. BERDASARKAN ANGKA ACMT JANUARI= 8274. REK TELAH DILUNASI.;5
MOHON INFORMASI DAN PENJELASAN, PELANGGAN MENGINGINKAN PENGAJUAN PENAMBAHAN TIANG DIKARENAKAN TIANG TERLALU JAUH, DAN MEGINGINKAN INFORMASI TERKAIT MAKSIMAL BANGUNAN SAMBUNGAN KABEL SR.;0
MOHON TINDAK LANJUT DAN PENYELESAIAN, TGL 11/02/2023 PEMBAYARAN PROSES PD (R1/1.300 VA - R1/2.200 VA) DENGAN NO REG 5210913004238 TELAH DILUNASI. HINGGA SAAT INI BELUM ADA REALISASI PENYAMBUNGAN. DATA PADA AP2T TGL 14/02/2023 PDL AWAL. PELANGGAN PERNAH MELAPOR DENGAN NO LAPOR K5523030800179 , K5423031200550, K5423031202562 DAN K5223031200931 INFORMASI PELANGGAN BELUM ADA TINDAKALNJUT;1
TERKAIT NOMOR LAPOR K5223031001952 BELUM ADA TINDAK LANJUT TGL 12/02/2023 PROSES PB (R1T/2200 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI 3121112050884. TGL 12/02/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA KONDISI JARINGAN EKSISTING.;1
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 287.;4
"PELANGGAN MENGAJUKAN PROSES TURUN DAYA (R2T/4400VA - R1T/2200 VA) MELALUI APLIKASI PLN MOBILE DENGAN STATUS PERMOHONAN MENUNGGU VERIFIKASI PLN UNIT DAN STATUS PADA AP2T PERMOHONAN BELUM DISAHKAN MANAGER. YBS INGIN SEGERA DAPAT DITINDAKLANJUTI.""";1
MOHON UNTUK DITINDAKLANJUTI PROSES BALIK NAMA DARI PR GREEN CITAYAM CITY MENJADI DEWI HERAWATI. PEMOHON MENGAKU SEBAGAI PEMILIK PERSIL/PIHAK YANG DIBERI KUASA;1
TERKAIT NO LPAOR K5423021503431 PERIHAL MOHON PERIKSA APP PRABAYAR DISPLAY TERTERA GAGAL. PTL TIDAK PADAM. PEMBELIAN TOKEN PADA TGL. 2023-02-09 SEBESAR RP. 100,000,- DENGAN NOMOR TOKEN 52803597604085730355 DAN SISA KWH 12371. NAMUN STATUS SELESAI. PELANGGAN MENGHUBUNGI KEMBALI DAN BELUM ADA TINDAK LANJUT DARI PETUGAS.;4
MUTASI_K (G9923031238902:tegangan drop) - BANYAK BANGUNAN VOLTASE DROP PADA MALAM HARI. NFO PELANGGAN ELEKTRONIK PELANGGAN RUSAK. TEGANGAN TERUKUR 190VA. INFO PLGN BLM ADA TINDAK LANJUT TERKAIT G5223031100528 DAN G9923030732194 MUTASI_K (K5423030707116);0
MOHON TINDAK LANJUT DAN PENYELESAIAN, TGL 11/02/2023 PEMBAYARAN PROSES PD (R1/1.300 VA - R1/2.200 VA) DENGAN NO REG 5210913004238 TELAH DILUNASI. HINGGA SAAT INI BELUM ADA REALISASI PENYAMBUNGAN. DATA PADA AP2T TGL 14/02/2023 PDL AWAL. PELANGGAN PERNAH MELAPOR DENGAN NO LAPOR K5523030800179 DAN K5423031200550, K5423031202562 STATUS SELESAI, PELANGGAN TIDAK KONFIRMASI S/D 1 X 6 JAM;1
MUTASI_K (G9923031238951:perlu cek) - MOHON PERIKSA APP TERTERA GAGAL ( UPDATE VKRN ) SISA 79.35 kWh. PTL TIDAK PADAM.;4
MOHON TINDAK LANJUT PELANGGAN MENGHENDAKI PEMBATALAN REGISTRASI PD NO REG : 5118115058784, PERMOHONAN TANGGAL 11/03/2023. PEMBATALAN DIKARENAKAN PELANGGAN MENGHENDAKI DAYA 1300.;1
MOHON BANTUAN PEMBELIAN TOKEN SISA 230,4 KWH (PTL MENYALA);4
MOHON TINDAK LANJUT DAN PENYELESAIAN. PETUGAS DATANG ATAS TEMUAN PELANGGARAN SESUAI INFORMASI YBS BERKEBERATAN ATAS TEMUAN TSB DIKARENAKAN DENDA YANG HARUS DIBAYARKAN 19 JUTA. YBS SUDAH KE UNIT PLN DAN SUDAH DIBERIKAN BERITA ACARA. UPDATE PELANGGAN MENGENDAKI INFORMASI TEMUAN TAGIHAN TSB. CC.52.SAPUTRI.SM;4
MOHON UNTUK DITINDAK LANJUTI. TGL 11/03/2023 PROSES PB (R1T/1300 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI/BOOKING 5355912069145. TGL 11/03/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. AGAR PELANGGAN DAPAT DIHUBUNGI DI NOMOR TELEPON 08973277737 KARENA NOMOR YANG DIDAFTARKAN SEBELUMNYA SALAH.;1
TGL 23/01/2023 PELANGGAN MELAKUKAN PROSES PB (R1T/1300VA) DENGAN NOMOR REGISTRASI 5383112169192. TGL 23/01/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. MOHON PELANGGAN DIKONFIRMASI PERIHAL TERSEBUT.;1
MUTASI_K (G9923031238607:cek) - MOHON PERIKSA APP PRABAYAR DISPLAY TERTERA (USED/TERPAKAI) & KWH TIDAK BERTAMBAH. PTL TIDAK PADAM. PEMBELIAN TOKEN PADA TGL. 11/03/2023 SEBESAR RP. 200.000 DENGAN NOMOR TOKEN 4765-8324-6936-6654-1950 DAN SISA KWH 47.95.;4
TGL 23/01/2023 PROSES PB (R1T/1300 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI 5383112169192. TGL 23/01/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN.;1
MOHON UNTUK DITINDAKLANJUTI RESTITUSI BP PROSES PB R2T/3500 DENGAN NO. REGISTRASI 4155012013115 DAN 4155012013114 DIKARENAKAN TIDAK ADA MATERIAL (APP). TGL 08/01/2023 BP DAN STROOM AWAL TELAH DILUNASI. PELANGGGAN JUGA MENGINFORMASIKAN BAHWA SETELAH DARI UNIT PELANGGAN DITAWARI APP DENGN BIAYA 5,5 JUTA;1
MUTASI_K (G9923031238790:gagal token) - MOHON BANTUAN DAN PENYELESAIAN. PELANGGAN TIDAK DAPAT MELAKUKAN INPUT TOKEN DISPLAY TERTERA USANG PTL TIDAK PADAM. PEMBELIAN TOKEN PADA TGL. 10/03/2023 SEBESAR RP. 50.000,- DENGAN NOMOR TOKEN 06777335996766430362 DAN SISA KWH 28.52.;4
MUTASI_K (G9923031238443:mutasi G) - MOHON TINDAK LANJUT DAN PENYELESAIANNYA. BERDASARKAN INFO PELANGGAN TGL 27 FEB 2023 TERJADI GANGGUAN G5423022719697 DIPERSIL TSB DAN TELAH DILAKUKAN PERBAIKAN OLEH PETUGAS BP. NURHAKIM DAN IRWAN DENGAN CARA SAMBUNG LANGSUNG DENGAN NO.BA = 094031. PTL NORMAL. PELANGGAN MENGINGINKAN AGAR SEGERA DILAKUKAN PENANGANAN SESUAI KETENTUAN;3
PELANGGAN BLOCKING TOKEN TERDAPAT TAGIHAN SUSULAN BP PASANG BARU DENGAN NOMOR REGISTER 5357112045300, 5357112045302, 5357112045301 DAN 5357112045303 PELANGGAN SUDAH MENGHUBUNGI 123 DAN DIINFORMASIKAN ADA TAGIHAN SUSULAN NAMUN PELANGGAN MENGHENDAKI INVOICE DR NOMOR TERSEBUT SEBELUM DILAKUKAN PEMBAYARAN. LOKASI PTL PADAM;4
MOHON TINDAKLANJUT DAN PENYELESAIAN. PELANGGAN MERASA LONJAKAN REK MARET 2023 = ST AW 64522, ST AK 64958 . BERDASARKAN ANGKA ACMT FEB 2023 = 64958. REK BELUM DILUNASI. SETEMPAT DIHUNI, BERPAGAR, APP MUDAH DIJANGKAU DAN TIDAK MENGETAHUI KEDATANG PETUGAS CATER. PLN 123 TELAH MENJELASKAN SESUAI KETENTUAN NAMUN PELANGGAN TETAP MENGINGINKAN TINDAK LANJUT. CC.52.PUTRI.SM;5
MOHON TINDAK LANJUT DAN PENYELESAIAN. PELANGGAN BERMAKSUD MENGAJUKAN PASANG BARU (SUBSIDI) DENGAN NO KTP PEMILIK BANGUNAN 3276030708910001 ATAS NAMA TACHRONI RAMLAN. PEMOHON MENGAKU SEBAGAI PEMILIK PERSIL. NAMUN PADA DATA AP2T TERTERA NO KTP 3276030708910001 SUDAH TERDAFTAR SUBSIDI LISTRIK DENGAN ID PEL MILIK ORANG LAIN.;1
TGL 03/03/2023 TUNGGAKAN REK FEBRUARI 2023 BERIKUT BK DAN REK BERJALAN MARET 2023 TELAH DILUNASI MELALUI BANK SUMUT. PTL MINTA SEGERA DISAMBUNG.;4
PELANGGAN TIDAK DAPAT INPUT TOKEN SETELAH UPDATE VKRN 43. SISA KWH 10,1;4
MOHON TINDAKLANJUT DAN PENYELESAIAN. PELANGGAN MERASA LONJAKAN REK MARET 2023 = 6564 BERDASARKAN ANGKA ACMT BLN/THN = 6564 . REK DILUNASI, BERPENGHUNI, TIDAK BERPAGAR, TERJANGKAU, KADANG RUTIN KADANG TIDAK;4
TERKAIT K5423031104070, TGL 24/2/2023 PROSES PB (R1T/1.300 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI 5383112170091. TGL 24/2/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEMBAYARAN DAN SESUAI INFORMASI PELANGGAN BELUM ADA REALISASI PENYAMBUNGAN SAMPAI SAAT INI. INFO PELANGGAN SUDAH DIHUBUNGI PETUGAS MASUK DAFTAR TUNGGU, TAPI PELANGGAN TIDAK MENERIMA KARENA SUDAH MELEBIHI BATAS TMP;1
TGL 09/03/23 TUNGGAKAN REK FEB 23 SERTA BK DAN REK BERJALAN MARET 23 TELAH DILUNASI. APP DISEGEL. MOHON PTL DAPAT DISAMBUNG KEMBALI. SESUAI DATA AP2T TERDAPAT PROSES MIGRASI DENGAN NO REGISTER 1310117033524, NAMUN YBS BERKEBERATAN MENGGUNAKAN LAYANAN PRABAYAR DAN MENGINGINKAN TETAP MENGGUNAKAN LAYANAN PASCABAYAR. TGL 09/03/23 PK 21.00 YBS DIKONFIRMASI OLEH PETUGAS UNTUK DILAKUKAN PENYAMBUNGAN PROSES MIGRASI TERKAIT NO LAPOR: K5423030907210, NAMUN YSB TETAP BERKEBERATAN DILAKUKAN PENYAMBUNGAN.YBS KECEWA DENGAN SIKAP PETUGAS YANG MEMAKSA ATAS PROSES TSB.;3
TGL 06-03-2023 PELANGGAN MENGAJUKAN PROSES PD KE LOKET PLN DENGAN DAYA (R1M/900va - R1MTVA) DAN SUDAH DIPASANG. PELANGGAN MENGINFORMASIKAN UTK PEMAKAIAN TAGIHANNYA. MOHON PELANGGAN DIHUBUNGI PERIHAL LAPORAN PENYESUAIAN TAGIHAN SUSULANNYA.;1
PELANGGAN GAGAL INPUT TOKEN SETELAH UPDATE VKRN-43. PTL NYALA SISA 30,3 KWH;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. PTL TIDAK PADAM. SISA 15 KWH. TOKEN 6831 3381 6258 8653 9683;4
MUTASI_K (G9923031137886:Padam) - PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 31,31.;4
PELANGGAN TDK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. SISA KWH 15.81;4
MOHON UNTUK DITINDAKLANJUTI. PELANGGAN MENGAJUKAN BERHENTI DIKIRIMKAN INVOICE ID PELANGGAN 543100647563 UNTUK ALAMAT EMAIL wahyufebrianto36@gmail.com. SESUAI PELANGGAN IDPEL TSB BUKAN IDPEL PELANGGAN. TERKAIT NO LAPOR K5423031004114 PELANGGAN SUDAH DIHUBUNGI, NAMUN YBS TETAP MENGINGINKAN DILAKUKAN PENGAHAPUSAN NO PELANGGAN YANG DIKIRIM KE ALAMAT EMAIL YSB TERKAIT TAGIHAN REKENING.;4
GAGAL INPUT TOKEN, LAYAR APP TERTERA GAGAL, KET P2APST: SILAHKAN KIRIM DIL PREPAID KE P2APST !!! SISA KWH=441;4
MUTASI_K (G9923031137681:periksa kwh) - MOHON PERIKSA APP DIKARENAKAN DIRAGUKAN BEROPERASINYA (KWH DIRASAKAN CEPAT HABIS). SEJAK 04/03/2023. SESUAI INFORMASI PELANGGAN TIDAK ADA PENAMBAHAN ELEKTONIK. SISA KWH 6,1.;3
TGL 24/2/2023 PROSES PB (R1T/1.300 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI 5383112170091. TGL 24/2/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEMBAYARAN DAN SESUAI INFORMASI PELANGGAN BELUM ADA REALISASI PENYAMBUNGAN SAMPAI SAAT INI;1
MUTASI_K (G9923031137521:ditindaklanjuti ) - DI WILAYAH TSB PTL SERING PADAM (DALAM 1 MINGGU TERAKHIR 3 KALI PADAM).;0
MUTASI_K (G9923031137337:kct) - PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 164. TERKAIT K5423031101544.;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. PELANGGAN PERNAH LAPOR DENGAN NO: K5423030601270 STATUS SELESAI, PELANGGAN TIDAK KONFIRMASI s.d 1X24 JAM;4
MOHON PERIKSA APP DIKARENAKAN DIRAGUKAN BEROPERASINYA (KWH DIRASAKAN CEPAT HABIS). SISA KWH 9.74. TERKAIT: K5423031007566;3
MOHON UNTUK DITINDAKLANJUTI. TGL 09/03/2023 DILAKUKAN PERGANTIAN APP PRABAYAR DIKARENAKAN PEREMAJAAN APP SESUAI INFO PELANGGAN MASIH TERDAPAT SISA KWH 28 PADA APP LAMA (14005149837). MOHON DAPAT DIKONVERSI KE APP BARU (ID 56226898718).;3
MOHON PERIKSA APP PRABAYAR DISPLAY TERTERA GAGAL. PTL TIDAK PADAM. NO TOKEN 60501383987470954689 DAN SISA 25 KWH;4
PELANGGAN TDK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. SISA 16.04;4
MOHON TINDAK LANJUT DAN PENYELESAIAN. PADA TANGGAL 11 Maret 2023 PETUGAS DATANG AN. (TIDAK MENGETAHUI) MEMBERIKAN SURAT PEMUTUSAN LISTRIK BERDASARKAN DATA AP2T TGL 28/02/2023 TUNGGAKAN REKENING FEBRUARI 2023 TELAH DILUNASI.?;6
PELANGGAN TDK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. SISA KWH 16.67.;4
MOHON UNTUK DITINDAKLANJUTI PROSES BALIK NAMA DARI TRIYOGO INDRASDIYANTO MENJADI DYAH MARUTI DEWI. DENGAN NO. KTP PEMILIK 3174095512640008 AN. DYAH MARUTI DEWI DAN NPWP PEMILIK 70.579.577.1-017.000 PEMOHON MENGAKU SEBAGAI (PEMILIK). TERKAIT K5223031001530. K5423031007401;1
MUTASI_K (G9923031136989:kct) - PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 164.;4
MOHON UNTUK DITINDAKLANJUTI. TGL 10/03/2023 DILAKUKAN PERGANTIAN APP PRABAYAR. SESUAI INFO PELANGGAN MASIH TERDAPAT SISA KWH 23 PADA APP LAMA (ID METER LAMA 14046181732). MOHON DAPAT DIKONVERSI KE APP BARU (ID METER BARU 45102499865).;3
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. SISA 17.59 KWH;4
MOHON BANTUAN PENGISIAN TOKEN DISPLAY TERTERA (GAGAL). PTL TIDAK PADAM. PEMBELIAN TOKEN PADA TGL. 08-03-2023 SEBESAR RP. 50.000,- DENGAN NOMOR TOKEN 49295441587476855790 DAN SISA 43.62 KWH;4
MUTASI_K (G9923031136867:gangguan) - DI WILAYAH TSB PTL SERING PADAM BANYAK RUMAH. DALAM 1 HARI 3 KALI PADAM. SAAT INI PTL TIDAK PADAM.;0
LEBIH TAGIH. ST AK REK (MARET 2023) = 16307, ST APP PADA ACMT =16037. REK BELUM DILUNASI. (RUMAH DIHUNI, TIDAK BERPAGAR, KWH METER MUDAH DIJANGKAU DAN PETUGAS RUTIN DATANG). PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI.;5
TGL 12/02/2023 PROSES PB (R1T/2200 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI 3121112050884. TGL 12/02/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA KONDISI JARINGAN EKSISTING.;1
MOHON PERIKSA APP DIKARENAKAN DIRAGUKAN BEROPERASINYA (KWH DIRASAKAN CEPAT HABIS). SISA KWH 9.74.;3
MOHON UNTUK DITINDAKLANJUTI PROSES BALIK NAMA DARI TRIYOGO INDRASDIYANTO MENJADI DYAH MARUTI DEWI. DENGAN NO. KTP PEMILIK 3174095512640008 AN. DYAH MARUTI DEWI DAN NPWP PEMILIK 70.579.577.1-017.000 PEMOHON MENGAKU SEBAGAI (PEMILIK). TERKAIT K5223031001530.;1
MOHON TINDAK LANJUT DAN KONFIRMASI. PELANGGAN MENGHENDAKI DIKIRIMKAN SURAT KETERANGAN PEMADAMAN PADA TANGGAL 06/02/2023 PUKUL 23.00 S.D PUKUL 04.00 TANGGAL 07/02/2023. TERKAIT NO LAPOR K5223030900592;0
MUTASI_K (G9923031036372:KRN) - PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43 SISA KWH 42,09;4
MOHON PERIKSA APP DIKARENAKAN DIRAGUKAN BEROPERASINYA KWH DIRASAKAN TIDAK BERKURANG SEJAK 10/03/2023;3
MOHON UNTUK DITINDAKLANJUTI PROSES BALIK NAMA DARI TRIYOGO INDRASDIYANTO MENJADI DYAH MARUTI DEWI. DENGAN NO. KTP PEMILIK 31740955128640008 AN. DYAH MARUTI DEWI DAN NPWP PEMILIK 70.579.577.1-017.000 PEMOHON MENGAKU SEBAGAI (PEMILIK);1
TGL 28/02/2023 TUNGGAKAN REK FEBRUARI TELAH DILUNASI DAN REK BERJALAN MARET TELAH DILUNASI PADA TGL 01/03/2023 MELALUI BANK MANDIRI PTL MINTA SEGERA DISAMBUNG.;4
TGL 17/02/2023 PROSES PB (R1T/2200 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI/BOOKING 1712012128367. TGL 17/02/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN;1
MOHON TINDAK LANJUT PENYELESAIAN PELANGGAN MENGINFORMASIKAN INGIN MELAKUKAN PB PETUGAS DIBERI PERINCIAN HARGA PETUGAS SEBESAR 2,3 JUTA NAMUN PELANGGAN SUDAH MELAKUKAN SIMULASI PERINCIAN BIAYA SEKITAR 1.6 JUTA . MOHON TINDAK LANJUT PENJELASAN;1
MOHON UNTUK DITINDAKLANJUTI PROSES PERGANTIAN MCB APP KARENA USANG (TUA). SEJAK TAHUN 20 TAHUN. PTL NYALA;3
TGL 27/01/2023 PROSES PB (R1MT / 900 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI 5383112169325. TGL 27/01/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEMBAYARAN. TERKAIT K5223022701464, K5423030403681, K5423030700196 DAN K5423031001701. DIINFORMASIKAN AKAN DILAKUKAN PEMASANGAN SELAMBAT-LAMBATNYA 5 APRIL 2023 YBS BERKEBERATAN;1
DI WILAYAH TSB PTL SERING PADAM (BANYAK RUMAH DALAM MINGGU TERAKHIR HAMPIR 3 KALI PADAM. PTL TIDAK PADAM.;0
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. SISA KWH 55;4
MOHON PERIKSA APP PRABAYAR DISPLAY TERTERA BERHASIL NAMUN KWH TIDAK BERTAMBAH. PTL TIDAK PADAM. PEMBELIAN TOKEN PADA TGL. 07/03/2023 SEBESAR RP. 100.000,- DENGAN NOMOR TOKEN 0391 2107 1557 8793 3841DAN SISA KWH 44,78;4
MUTASI_K (G9923031036003:sering padam) - DI WILAYAH TSB PTL SERING PADAM BANYAK RUMAH DALAM 2 HARI TERAKHIR SERING PADAM MENYALA. PTL TIDAK PADAM. JIKA PADAM SETIAP PUKUL 17.00 KE ATAS. PELANGGAN MENGHENDAKI PERBAIKAN.;0
LEBIH TAGIH. ST AK REK (FEB/2023) = 29755, ST APP (saat ini) TGL 22/02/2023= 29628. REK (BELUM DILUNASI). (RUAMH BERPENGHUNI TIDAK BERPAGAR). PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI.;5
TERKAIT K5223012601334, K5423012706508, K5423020405940 DAN K5223020900237 PERIHAL MOHON UNTUK DITINDAKLANJUTI. PENGAJUAN PROSES GESER KAWAT SLING/PENYANGGA TIANG LISTRIK, DIKARENAKAN MENGHALANGI HALAMAN DEPAN YG DIBANGUN, DENGAN NO. KTP PEMILIK 3209115202570004 AN. RAUDLOTUL JANNAH. PEMOHON MENGAKU SEBAGAI PEMILIK/KETUA YAYASAN. TGL 10/01/2023 YBS SUDAH PENGAJUAN KE UNIT, SUDAH ADA PETUGAS SURVEY NAMUN HINGGA SAAT INI BELUM ADA TINDAK LANJUT;0
LEBIH TAGIH. ST AK REK MARET = 9043, ST APP TGL 10/03/2023 = 9358. REK BELUM DILUNASI. RUMAH DIHUNI. TIDAK TERKUNCI DAN KWH MUDAH DIJANGKAU PETUGAS. PETUGAS RUTIN DATANG. ID 543602143024;5
MOHON UNTUK DITINDAKLANJUTI PELANGGAN TIDAK DAPAT MELAKUKAN PEMBELIAN TOKEN STATUS PADA P2APST TERTERA KIRIM DIL PREPAID. PTL TIDAK PADAM DENGAN SISA KWH 22.68;4
MOHON UNTUK DITINDAKLANJUTI. PELANGGAN MENGAJUKAN BERHENTI DIKIRIMKAN INVOICE ID PELANGGAN 543100647563 UNTUK ALAMAT EMAIL wahyufebrianto36@gmail.com. SESUAI PELANGGAN IDPEL TSB BUKAN IDPEL PELANGGAN;4
MOHON UNTUK DITINDAKLANJUTI PROSES PB (B2/13.200 VA) MELALUI PLN MOBILE DENGAN NO AGENDA 120029912302088945 DAN NO REG 1200211046151 . TGL 08/02/2023 BP DAN UJL TELAH DILUNASI .HINGGA SAAT INI BELUM DILAKUKAN REALISASI PENYAMBUNGAN .;1
DI (WILAYAH) TSB PTL SERING PADAM (BANYAK RUMAH) DALAM (2 HARI TERAKHIR) TERAKHIR HAMPIR (2X) PADAM DISERTAI VOLTASE TURUN. PTL SAAT MELAPOR TIDAK PADAM.;0
KESULITAN MEMASUKAN NO STROOM, LAYAR KWH METER BERTULISKAN GAGAL, SETELAH UPDATE VKRN 43. DENGAN NO METER 32125450620 ( PTL TIDAK PADAM )SISA 12.14 KWH TERKAIT NO LAPOR K5423030907608;4
LEBIH TAGIH. ST AK REK MARET 2023 = 5929, ST APP TGL 10/03/2023= 5457. REK BELUM DILUNASI. KONDISI RUMAH DIHUNI, RUMAH BERPAGAR TIDAK TERKUNCI, KWH METER MUDAH DIJANGKAU DAN PETUGAS RUTIN DATANG . PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI;5
MOHON TINDAK LANJUT DAN PENYELESAIANNYA SESUAI INFO PELANGGAN SEBELUMNYA TERDAPAT PERGANTIAN APP PRABAYAR DIKARENAKAN KEYPAD RUSAK (G5223030200768 ) DENGAN NO METER BARU 14463110487, SESUAI INFO PELANGGAN MASIH TERDAPAT TOKEN RP. 100.000,- DENGAN NO TOKEN 36857556044619110118 YANG BELUM DIISIKAN DAN MASIH TERDAPAT SISA 308.58 KWH APP LAMA NO METER 86053785928. MOHON NO TOKEN TSB DI KONVERSI KE NO METER BARU;4
TGL 27/01/2023 PROSES PB (R1MT / 900 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI 5383112169325. TGL 27/01/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEMBAYARAN. TERKAIT K5223022701464, K5423030403681 DAN K5423030700196. HINGGA SAAT INI BELUM ADA TINDAKLANJUT.;1
TGL 15/02/2023 PROSES PB (R1MT/900VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI 3213112124970. TGL 15/02/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA KONDISI JARINGAN EKSISTING DAN SESUAI INFORMASI PELANGGAN SUDAH PERNAH ADA PETUGAS YANG KE LOKASI NAMUN MASIH DALAM PROSES ANTIRAN MENUNGGU MATERIAL.;1
TGL 19/02/2023 PROSES PD (R3/6600 VA - R3T/6600 VA) MELALUI GOPAY DENGAN KODE REGISTRASI/BOOKING 5355917056326. TGL 20/02/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. LAPORAN INI MENGACU PADA K5223030800026 BELUM ADA PENANGANAN DAN KONFIRMASI.;1
PELANGGAN MENGAJUKAN PROSES TURUN DAYA (R2T/4400 - R1T/1300) MELALUI APLIKASI PLN MOBILE DENGAN STATUS PERMOHONAN MENUNGGU VERIFIKASI PLN UNIT DAN STATUS PADA AP2T PERMOHONAN BELUM DISAHKAN MANAGER. YBS INGIN SEGERA DAPAT DITINDAKLANJUTI. MOHON PELANGGAN DIKONFIRMASI PERIHAL TSB. SESUAI INFO PELANGGAN, KEMAREN SUDAH DI WA SAMA PETUGAS, KATANYA MAU DATANG NAMUN TIDAK ADA YANG DATANG. TERKAIT: K5223030602098;1
DI WILAYAH TSB SERING PADAM, DALAM 1 MINGGU PADAM 2 KALI. PELANGGAN MENGINGINKAN INFORMASI TERKAIT PENYEBAB PADAM TSB;0
TGL 27/02/2023 PROSES PB B1T/1300 MELALUI PLN MOBILE DENGAN KODE REGISTRASI 5250612091496. TGL28/02/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEREMAJAAN PDL NAMUN DI LOKASI BELUM ADA REALISASI. TERKAIT K5223030900356 SESUAI INFO PELANGGAN SUDAH ADA PETUGAS YANG DATANG UNTUK SURVEI KE LOKASI NAMUN BELUM ADA KEPASTIKAN PEMASANGAN.;1
MUTASI_K (G9923031035323:ditindaklanjuti ) - MOHON TINDAK LANJUT DAN PENYELESAIANNYA. BERDASARKAN INFO PELANGGAN TERJADI GANGGUAN PERIKSA DIPERSIL TSB DAN TELAH DILAKUKAN PERBAIKAN OLEH PETUGAS DENGAN CARA SAMBUNG LANGSUNG. PELANGGAN MENGINGINKAN AGAR SEGERA DILAKUKAN PENANGANAN SESUAI KETENTUAN.;3
